TAG,TS_EPOCH_MS,VALUE
CHI.BR101.PH101.PV,1749821220000,7.111
CHI.BR101.PH101.PV,1749821280000,7.112
CHI.BR101.PH101.PV,1749821340000,7.087
CHI.BR101.PH101.PV,1749821400000,7.098
CHI.BR101.PH101.PV,1749821460000,7.096
CHI.BR101.PH101.PV,1749821520000,7.107
CHI.BR101.PH101.PV,1749821580000,7.09
CHI.BR101.PH101.PV,1749821640000,7.098
CHI.BR101.PH101.PV,1749821700000,7.091
CHI.BR101.PH101.PV,1749821760000,7.11
CHI.BR101.PH101.PV,1749821820000,7.098
CHI.BR101.PH101.PV,1749821880000,7.101
CHI.BR101.PH101.PV,1749821940000,7.092
CHI.BR101.PH101.PV,1749822000000,7.112
CHI.BR101.PH101.PV,1749822060000,7.099
CHI.BR101.PH101.PV,1749822120000,7.113
CHI.BR101.PH101.PV,1749822180000,7.095
CHI.BR101.PH101.PV,1749822240000,7.118
CHI.BR101.PH101.PV,1749822300000,7.119
CHI.BR101.PH101.PV,1749822360000,7.098
CHI.BR101.PH101.PV,1749822420000,7.091
CHI.BR101.PH101.PV,1749822480000,7.095
CHI.BR101.PH101.PV,1749822540000,7.101
CHI.BR101.PH101.PV,1749822600000,7.119
CHI.BR101.PH101.PV,1749822660000,7.113
CHI.BR101.PH101.PV,1749822720000,7.112
CHI.BR101.PH101.PV,1749822780000,7.086
CHI.BR101.PH101.PV,1749822840000,7.09
CHI.BR101.PH101.PV,1749822900000,7.106
CHI.BR101.PH101.PV,1749822960000,7.115
CHI.BR101.PH101.PV,1749823020000,7.102
CHI.BR101.PH101.PV,1749823080000,7.084
CHI.BR101.PH101.PV,1749823140000,7.114
CHI.BR101.PH101.PV,1749823200000,7.114
CHI.BR101.PH101.PV,1749823260000,7.091
CHI.BR101.PH101.PV,1749823320000,7.111
CHI.BR101.PH101.PV,1749823380000,7.091
CHI.BR101.PH101.PV,1749823440000,7.116
CHI.BR101.PH101.PV,1749823500000,7.086
CHI.BR101.PH101.PV,1749823560000,7.097
CHI.BR101.PH101.PV,1749823620000,7.118
CHI.BR101.PH101.PV,1749823680000,7.089
CHI.BR101.PH101.PV,1749823740000,7.098
CHI.BR101.PH101.PV,1749823800000,7.094
CHI.BR101.PH101.PV,1749823860000,7.081
CHI.BR101.PH101.PV,1749823920000,7.082
CHI.BR101.PH101.PV,1749823980000,7.1
CHI.BR101.PH101.PV,1749824040000,7.089
CHI.BR101.PH101.PV,1749824100000,7.12
CHI.BR101.PH101.PV,1749824160000,7.095
CHI.BR101.PH101.PV,1749824220000,7.081
CHI.BR101.PH101.PV,1749824280000,7.117
CHI.BR101.PH101.PV,1749824340000,7.114
CHI.BR101.PH101.PV,1749824400000,7.106
CHI.BR101.PH101.PV,1749824460000,7.112
CHI.BR101.PH101.PV,1749824520000,7.086
CHI.BR101.PH101.PV,1749824580000,7.091
CHI.BR101.PH101.PV,1749824640000,7.113
CHI.BR101.PH101.PV,1749824700000,7.108
CHI.BR101.PH101.PV,1749824760000,7.086
CHI.BR101.PH101.PV,1749824820000,7.108
CHI.BR101.PH101.PV,1749824880000,7.098
CHI.BR101.PH101.PV,1749824940000,7.08
CHI.BR101.PH101.PV,1749825000000,7.083
CHI.BR101.PH101.PV,1749825060000,7.09
CHI.BR101.PH101.PV,1749825120000,7.113
CHI.BR101.PH101.PV,1749825180000,7.102
CHI.BR101.PH101.PV,1749825240000,7.109
CHI.BR101.PH101.PV,1749825300000,7.101
CHI.BR101.PH101.PV,1749825360000,7.084
CHI.BR101.PH101.PV,1749825420000,7.092
CHI.BR101.PH101.PV,1749825480000,7.092
CHI.BR101.PH101.PV,1749825540000,7.082
CHI.BR101.PH101.PV,1749825600000,7.097
CHI.BR101.PH101.PV,1749825660000,7.112
CHI.BR101.PH101.PV,1749825720000,7.098
CHI.BR101.PH101.PV,1749825780000,7.084
CHI.BR101.PH101.PV,1749825840000,7.116
CHI.BR101.PH101.PV,1749825900000,7.104
CHI.BR101.PH101.PV,1749825960000,7.081
CHI.BR101.PH101.PV,1749826020000,7.101
CHI.BR101.PH101.PV,1749826080000,7.09
CHI.BR101.PH101.PV,1749826140000,7.086
CHI.BR101.PH101.PV,1749826200000,7.097
CHI.BR101.PH101.PV,1749826260000,7.105
CHI.BR101.PH101.PV,1749826320000,7.09
CHI.BR101.PH101.PV,1749826380000,7.097
CHI.BR101.PH101.PV,1749826440000,7.107
CHI.BR101.PH101.PV,1749826500000,7.083
CHI.BR101.PH101.PV,1749826560000,7.119
CHI.BR101.PH101.PV,1749826620000,7.083
CHI.BR101.PH101.PV,1749826680000,7.101
CHI.BR101.PH101.PV,1749826740000,7.1
CHI.BR101.PH101.PV,1749826800000,7.12
CHI.BR101.PH101.PV,1749826860000,7.102
CHI.BR101.PH101.PV,1749826920000,7.096
CHI.BR101.PH101.PV,1749826980000,7.099
CHI.BR101.PH101.PV,1749827040000,7.105
CHI.BR101.PH101.PV,1749827100000,7.119
CHI.BR101.PH101.PV,1749827160000,7.09
CHI.BR101.PH101.PV,1749827220000,7.081
CHI.BR101.PH101.PV,1749827280000,7.112
CHI.BR101.PH101.PV,1749827340000,7.094
CHI.BR101.PH101.PV,1749827400000,7.109
CHI.BR101.PH101.PV,1749827460000,7.105
CHI.BR101.PH101.PV,1749827520000,7.111
CHI.BR101.PH101.PV,1749827580000,7.109
CHI.BR101.PH101.PV,1749827640000,7.093
CHI.BR101.PH101.PV,1749827700000,7.082
CHI.BR101.PH101.PV,1749827760000,7.102
CHI.BR101.PH101.PV,1749827820000,7.113
CHI.BR101.PH101.PV,1749827880000,7.087
CHI.BR101.PH101.PV,1749827940000,7.111
CHI.BR101.PH101.PV,1749828000000,7.099
CHI.BR101.PH101.PV,1749828060000,7.108
CHI.BR101.PH101.PV,1749828120000,7.105
CHI.BR101.PH101.PV,1749828180000,7.112
CHI.BR101.PH101.PV,1749828240000,7.083
CHI.BR101.PH101.PV,1749828300000,7.111
CHI.BR101.AG101.SPD.PV,1749817500000,179.746
CHI.BR101.AG101.SPD.PV,1749817560000,178.761
CHI.BR101.AG101.SPD.PV,1749817620000,177.263
CHI.BR101.AG101.SPD.PV,1749817680000,178.197
CHI.BR101.AG101.SPD.PV,1749817740000,177.251
CHI.BR101.AG101.SPD.PV,1749817800000,182.6
CHI.BR101.AG101.SPD.PV,1749817860000,180.092
CHI.BR101.AG101.SPD.PV,1749817920000,182.935
CHI.BR101.AG101.SPD.PV,1749817980000,180.258
CHI.BR101.AG101.SPD.PV,1749818040000,178.52
CHI.BR101.AG101.SPD.PV,1749818100000,181.52
CHI.BR101.AG101.SPD.PV,1749818160000,178.147
CHI.BR101.AG101.SPD.PV,1749818220000,179.142
CHI.BR101.AG101.SPD.PV,1749818280000,181.685
CHI.BR101.AG101.SPD.PV,1749818340000,182.195
CHI.BR101.AG101.SPD.PV,1749818400000,178.992
CHI.BR101.AG101.SPD.PV,1749818460000,177.747
CHI.BR101.AG101.SPD.PV,1749818520000,179.208
CHI.BR101.AG101.SPD.PV,1749818580000,182.337
CHI.BR101.AG101.SPD.PV,1749818640000,181.46
CHI.BR101.AG101.SPD.PV,1749818700000,182.368
CHI.BR101.AG101.SPD.PV,1749818760000,179.32
CHI.BR101.AG101.SPD.PV,1749818820000,182.842
CHI.BR101.AG101.SPD.PV,1749818880000,179.977
CHI.BR101.AG101.SPD.PV,1749818940000,179.985
CHI.BR101.AG101.SPD.PV,1749819000000,182.546
CHI.BR101.AG101.SPD.PV,1749819060000,180.116
CHI.BR101.AG101.SPD.PV,1749819120000,181.807
CHI.BR101.AG101.SPD.PV,1749819180000,181.362
CHI.BR101.AG101.SPD.PV,1749819240000,177.474
CHI.BR101.AG101.SPD.PV,1749819300000,180.615
CHI.BR101.AG101.SPD.PV,1749819360000,181.934
CHI.BR101.AG101.SPD.PV,1749819420000,180.273
CHI.BR101.AG101.SPD.PV,1749819480000,178.927
CHI.BR101.AG101.SPD.PV,1749819540000,177.48
CHI.BR101.AG101.SPD.PV,1749819600000,180.966
CHI.BR101.AG101.SPD.PV,1749819660000,178.839
CHI.BR101.AG101.SPD.PV,1749819720000,180.616
CHI.BR101.AG101.SPD.PV,1749819780000,179.557
CHI.BR101.AG101.SPD.PV,1749819840000,181.139
CHI.BR101.AG101.SPD.PV,1749819900000,179.109
CHI.BR101.AG101.SPD.PV,1749819960000,177.254
CHI.BR101.AG101.SPD.PV,1749820020000,182.22
CHI.BR101.AG101.SPD.PV,1749820080000,179.115
CHI.BR101.AG101.SPD.PV,1749820140000,182.989
CHI.BR101.AG101.SPD.PV,1749820200000,178.647
CHI.BR101.AG101.SPD.PV,1749820260000,182.88
CHI.BR101.AG101.SPD.PV,1749820320000,182.687
CHI.BR101.AG101.SPD.PV,1749820380000,177.45
CHI.BR101.AG101.SPD.PV,1749820440000,180.825
CHI.BR101.AG101.SPD.PV,1749820500000,179.18
CHI.BR101.AG101.SPD.PV,1749820560000,181.807
CHI.BR101.AG101.SPD.PV,1749820620000,181.076
CHI.BR101.AG101.SPD.PV,1749820680000,182.717
CHI.BR101.AG101.SPD.PV,1749820740000,177.857
CHI.BR101.AG101.SPD.PV,1749820800000,180.645
CHI.BR101.AG101.SPD.PV,1749820860000,181.688
CHI.BR101.AG101.SPD.PV,1749820920000,177.209
CHI.BR101.AG101.SPD.PV,1749820980000,177.403
CHI.BR101.AG101.SPD.PV,1749821040000,181.671
CHI.BR101.AG101.SPD.PV,1749821100000,179.198
CHI.BR101.AG101.SPD.PV,1749821160000,179.297
CHI.BR101.AG101.SPD.PV,1749821220000,180.403
CHI.BR101.AG101.SPD.PV,1749821280000,180.631
CHI.BR101.AG101.SPD.PV,1749821340000,181.074
CHI.BR101.AG101.SPD.PV,1749821400000,182.693
CHI.BR101.AG101.SPD.PV,1749821460000,179.232
CHI.BR101.AG101.SPD.PV,1749821520000,181.579
CHI.BR101.AG101.SPD.PV,1749821580000,180.444
CHI.BR101.AG101.SPD.PV,1749821640000,180.177
CHI.BR101.AG101.SPD.PV,1749821700000,179.388
CHI.BR101.AG101.SPD.PV,1749821760000,180.897
CHI.BR101.AG101.SPD.PV,1749821820000,178.498
CHI.BR101.AG101.SPD.PV,1749821880000,177.681
CHI.BR101.AG101.SPD.PV,1749821940000,181.414
CHI.BR101.AG101.SPD.PV,1749822000000,179.994
CHI.BR101.AG101.SPD.PV,1749822060000,179.322
CHI.BR101.AG101.SPD.PV,1749822120000,180.37
CHI.BR101.AG101.SPD.PV,1749822180000,178.571
CHI.BR101.AG101.SPD.PV,1749822240000,178.562
CHI.BR101.AG101.SPD.PV,1749822300000,179.678
CHI.BR101.AG101.SPD.PV,1749822360000,182.978
CHI.BR101.AG101.SPD.PV,1749822420000,178.713
CHI.BR101.AG101.SPD.PV,1749822480000,182.499
CHI.BR101.AG101.SPD.PV,1749822540000,179.947
CHI.BR101.AG101.SPD.PV,1749822600000,177.736
CHI.BR101.AG101.SPD.PV,1749822660000,182.117
CHI.BR101.AG101.SPD.PV,1749822720000,179.712
CHI.BR101.AG101.SPD.PV,1749822780000,182.392
CHI.BR101.AG101.SPD.PV,1749822840000,179.671
CHI.BR101.AG101.SPD.PV,1749822900000,177.527
CHI.BR101.AG101.SPD.PV,1749822960000,181.092
CHI.BR101.AG101.SPD.PV,1749823020000,182.073
CHI.BR101.AG101.SPD.PV,1749823080000,178.918
CHI.BR101.AG101.SPD.PV,1749823140000,179.085
CHI.BR101.AG101.SPD.PV,1749823200000,177.39
CHI.BR101.AG101.SPD.PV,1749823260000,180.253
CHI.BR101.AG101.SPD.PV,1749823320000,182.348
CHI.BR101.AG101.SPD.PV,1749823380000,182.108
CHI.BR101.AG101.SPD.PV,1749823440000,181.271
CHI.BR101.AG101.SPD.PV,1749823500000,182.564
CHI.BR101.AG101.SPD.PV,1749823560000,180.826
CHI.BR101.AG101.SPD.PV,1749823620000,181.762
CHI.BR101.AG101.SPD.PV,1749823680000,180.053
CHI.BR101.AG101.SPD.PV,1749823740000,177.728
CHI.BR101.AG101.SPD.PV,1749823800000,178.206
CHI.BR101.AG101.SPD.PV,1749823860000,177.833
CHI.BR101.AG101.SPD.PV,1749823920000,181.742
CHI.BR101.AG101.SPD.PV,1749823980000,177.158
CHI.BR101.AG101.SPD.PV,1749824040000,180.324
CHI.BR101.AG101.SPD.PV,1749824100000,179.213
CHI.BR101.AG101.SPD.PV,1749824160000,181.822
CHI.BR101.AG101.SPD.PV,1749824220000,180.31
CHI.BR101.AG101.SPD.PV,1749824280000,180.672
CHI.BR101.AG101.SPD.PV,1749824340000,177.517
CHI.BR101.AG101.SPD.PV,1749824400000,178.856
CHI.BR101.AG101.SPD.PV,1749824460000,182.998
CHI.BR101.AG101.SPD.PV,1749824520000,181.313
CHI.BR101.AG101.SPD.PV,1749824580000,180.154
CHI.BR101.AG101.SPD.PV,1749824640000,181.615
CHI.BR101.AG101.SPD.PV,1749824700000,181.94
CHI.BR101.AG101.SPD.PV,1749824760000,177.443
CHI.BR101.AG101.SPD.PV,1749824820000,182.834
CHI.BR101.AG101.SPD.PV,1749824880000,180.854
CHI.BR101.AG101.SPD.PV,1749824940000,179.7
CHI.BR101.AG101.SPD.PV,1749825000000,181.081
CHI.BR101.AG101.SPD.PV,1749825060000,179.067
CHI.BR101.AG101.SPD.PV,1749825120000,182.268
CHI.BR101.AG101.SPD.PV,1749825180000,181.682
CHI.BR101.AG101.SPD.PV,1749825240000,180.839
CHI.BR101.AG101.SPD.PV,1749825300000,178.092
CHI.BR101.AG101.SPD.PV,1749825360000,182.798
CHI.BR101.AG101.SPD.PV,1749825420000,179.596
CHI.BR101.AG101.SPD.PV,1749825480000,182.464
CHI.BR101.AG101.SPD.PV,1749825540000,177.332
CHI.BR101.AG101.SPD.PV,1749825600000,177.745
CHI.BR101.AG101.SPD.PV,1749825660000,177.918
CHI.BR101.AG101.SPD.PV,1749825720000,177.988
CHI.BR101.AG101.SPD.PV,1749825780000,178.936
CHI.BR101.AG101.SPD.PV,1749825840000,181.256
CHI.BR101.AG101.SPD.PV,1749825900000,179.076
CHI.BR101.AG101.SPD.PV,1749825960000,182.645
CHI.BR101.AG101.SPD.PV,1749826020000,182.37
CHI.BR101.AG101.SPD.PV,1749826080000,182.076
CHI.BR101.AG101.SPD.PV,1749826140000,178.504
CHI.BR101.AG101.SPD.PV,1749826200000,180.81
CHI.BR101.AG101.SPD.PV,1749826260000,180.305
CHI.BR101.AG101.SPD.PV,1749826320000,177.751
CHI.BR101.AG101.SPD.PV,1749826380000,178.817
CHI.BR101.AG101.SPD.PV,1749826440000,180.201
CHI.BR101.AG101.SPD.PV,1749826500000,180.015
CHI.BR101.AG101.SPD.PV,1749826560000,178.012
CHI.BR101.AG101.SPD.PV,1749826620000,182.65
CHI.BR101.AG101.SPD.PV,1749826680000,177.925
CHI.BR101.AG101.SPD.PV,1749826740000,180.952
CHI.BR101.AG101.SPD.PV,1749826800000,181.324
CHI.BR101.AG101.SPD.PV,1749826860000,180.631
CHI.BR101.AG101.SPD.PV,1749826920000,182.055
CHI.BR101.AG101.SPD.PV,1749826980000,180.382
CHI.BR101.AG101.SPD.PV,1749827040000,181.951
CHI.BR101.AG101.SPD.PV,1749827100000,177.17
CHI.BR101.AG101.SPD.PV,1749827160000,177.273
CHI.BR101.AG101.SPD.PV,1749827220000,180.849
CHI.BR101.AG101.SPD.PV,1749827280000,180.461
CHI.BR101.AG101.SPD.PV,1749827340000,180.907
CHI.BR101.AG101.SPD.PV,1749827400000,181.602
CHI.BR101.AG101.SPD.PV,1749827460000,179.5
CHI.BR101.AG101.SPD.PV,1749827520000,180.834
CHI.BR101.AG101.SPD.PV,1749827580000,179.988
CHI.BR101.AG101.SPD.PV,1749827640000,180.763
CHI.BR101.AG101.SPD.PV,1749827700000,178.738
CHI.BR101.AG101.SPD.PV,1749827760000,182.74
CHI.BR101.AG101.SPD.PV,1749827820000,179.898
CHI.BR101.AG101.SPD.PV,1749827880000,181.828
CHI.BR101.AG101.SPD.PV,1749827940000,181.11
CHI.BR101.AG101.SPD.PV,1749828000000,178.785
CHI.BR101.AG101.SPD.PV,1749828060000,177.438
CHI.BR101.AG101.SPD.PV,1749828120000,177.359
CHI.BR101.AG101.SPD.PV,1749828180000,179.638
CHI.BR101.AG101.SPD.PV,1749828240000,179.906
CHI.BR101.AG101.SPD.PV,1749828300000,178.224
CHI.BR101.PT101.PV,1749817500000,1.211
CHI.BR101.PT101.PV,1749817560000,1.181
CHI.BR101.PT101.PV,1749817620000,1.222
CHI.BR101.PT101.PV,1749817680000,1.223
CHI.BR101.PT101.PV,1749817740000,1.236
CHI.BR101.PT101.PV,1749817800000,1.248
CHI.BR101.PT101.PV,1749817860000,1.163
CHI.BR101.PT101.PV,1749817920000,1.187
CHI.BR101.PT101.PV,1749817980000,1.206
CHI.BR101.PT101.PV,1749818040000,1.182
CHI.BR101.PT101.PV,1749818100000,1.197
CHI.BR101.PT101.PV,1749818160000,1.177
CHI.BR101.PT101.PV,1749818220000,1.175
CHI.BR101.PT101.PV,1749818280000,1.16
CHI.BR101.PT101.PV,1749818340000,1.179
CHI.BR101.PT101.PV,1749818400000,1.188
CHI.BR101.PT101.PV,1749818460000,1.212
CHI.BR101.PT101.PV,1749818520000,1.175
CHI.BR101.PT101.PV,1749818580000,1.237
CHI.BR101.PT101.PV,1749818640000,1.166
CHI.BR101.PT101.PV,1749818700000,1.183
CHI.BR101.PT101.PV,1749818760000,1.208
CHI.BR101.PT101.PV,1749818820000,1.181
CHI.BR101.PT101.PV,1749818880000,1.226
CHI.BR101.PT101.PV,1749818940000,1.2
CHI.BR101.PT101.PV,1749819000000,1.201
CHI.BR101.PT101.PV,1749819060000,1.2
CHI.BR101.PT101.PV,1749819120000,1.181
CHI.BR101.PT101.PV,1749819180000,1.152
CHI.BR101.PT101.PV,1749819240000,1.245
CHI.BR101.PT101.PV,1749819300000,1.201
CHI.BR101.PT101.PV,1749819360000,1.247
CHI.BR101.PT101.PV,1749819420000,1.172
CHI.BR101.PT101.PV,1749819480000,1.185
CHI.BR101.PT101.PV,1749819540000,1.155
CHI.BR101.PT101.PV,1749819600000,1.199
CHI.BR101.PT101.PV,1749819660000,1.238
CHI.BR101.PT101.PV,1749819720000,1.215
CHI.BR101.PT101.PV,1749819780000,1.197
CHI.BR101.PT101.PV,1749819840000,1.204
CHI.BR101.PT101.PV,1749819900000,1.235
CHI.BR101.PT101.PV,1749819960000,1.193
CHI.BR101.PT101.PV,1749820020000,1.238
CHI.BR101.PT101.PV,1749820080000,1.223
CHI.BR101.PT101.PV,1749820140000,1.226
CHI.BR101.PT101.PV,1749820200000,1.187
CHI.BR101.PT101.PV,1749820260000,1.19
CHI.BR101.PT101.PV,1749820320000,1.207
CHI.BR101.PT101.PV,1749820380000,1.169
CHI.BR101.PT101.PV,1749820440000,1.205
CHI.BR101.PT101.PV,1749820500000,1.157
CHI.BR101.PT101.PV,1749820560000,1.2
CHI.BR101.PT101.PV,1749820620000,1.226
CHI.BR101.PT101.PV,1749820680000,1.178
CHI.BR101.PT101.PV,1749820740000,1.249
CHI.BR101.PT101.PV,1749820800000,1.218
CHI.BR101.PT101.PV,1749820860000,1.162
CHI.BR101.PT101.PV,1749820920000,1.248
CHI.BR101.PT101.PV,1749820980000,1.189
CHI.BR101.PT101.PV,1749821040000,1.229
CHI.BR101.PT101.PV,1749821100000,1.184
CHI.BR101.PT101.PV,1749821160000,1.244
CHI.BR101.PT101.PV,1749821220000,1.225
CHI.BR101.PT101.PV,1749821280000,1.17
CHI.BR101.PT101.PV,1749821340000,1.201
CHI.BR101.PT101.PV,1749821400000,1.2
CHI.BR101.PT101.PV,1749821460000,1.155
CHI.BR101.PT101.PV,1749821520000,1.164
CHI.BR101.PT101.PV,1749821580000,1.183
CHI.BR101.PT101.PV,1749821640000,1.197
CHI.BR101.PT101.PV,1749821700000,1.196
CHI.BR101.PT101.PV,1749821760000,1.211
CHI.BR101.PT101.PV,1749821820000,1.202
CHI.BR101.PT101.PV,1749821880000,1.183
CHI.BR101.PT101.PV,1749821940000,1.211
CHI.BR101.PT101.PV,1749822000000,1.166
CHI.BR101.PT101.PV,1749822060000,1.249
CHI.BR101.PT101.PV,1749822120000,1.224
CHI.BR101.PT101.PV,1749822180000,1.18
CHI.BR101.PT101.PV,1749822240000,1.184
CHI.BR101.PT101.PV,1749822300000,1.233
CHI.BR101.PT101.PV,1749822360000,1.203
CHI.BR101.PT101.PV,1749822420000,1.221
CHI.BR101.PT101.PV,1749822480000,1.18
CHI.BR101.PT101.PV,1749822540000,1.232
CHI.BR101.PT101.PV,1749822600000,1.187
CHI.BR101.PT101.PV,1749822660000,1.217
CHI.BR101.PT101.PV,1749822720000,1.248
CHI.BR101.PT101.PV,1749822780000,1.208
CHI.BR101.PT101.PV,1749822840000,1.23
CHI.BR101.PT101.PV,1749822900000,1.223
CHI.BR101.PT101.PV,1749822960000,1.219
CHI.BR101.PT101.PV,1749823020000,1.153
CHI.BR101.PT101.PV,1749823080000,1.197
CHI.BR101.PT101.PV,1749823140000,1.247
CHI.BR101.PT101.PV,1749823200000,1.228
CHI.BR101.PT101.PV,1749823260000,1.228
CHI.BR101.PT101.PV,1749823320000,1.208
CHI.BR101.PT101.PV,1749823380000,1.222
CHI.BR101.PT101.PV,1749823440000,1.208
CHI.BR101.PT101.PV,1749823500000,1.167
CHI.BR101.PT101.PV,1749823560000,1.213
CHI.BR101.PT101.PV,1749823620000,1.212
CHI.BR101.PT101.PV,1749823680000,1.234
CHI.BR101.PT101.PV,1749823740000,1.165
CHI.BR101.PT101.PV,1749823800000,1.218
CHI.BR101.PT101.PV,1749823860000,1.153
CHI.BR101.PT101.PV,1749823920000,1.245
CHI.BR101.PT101.PV,1749823980000,1.161
CHI.BR101.PT101.PV,1749824040000,1.152
CHI.BR101.PT101.PV,1749824100000,1.181
CHI.BR101.PT101.PV,1749824160000,1.165
CHI.BR101.PT101.PV,1749824220000,1.219
CHI.BR101.PT101.PV,1749824280000,1.191
CHI.BR101.PT101.PV,1749824340000,1.227
CHI.BR101.PT101.PV,1749824400000,1.242
CHI.BR101.PT101.PV,1749824460000,1.237
CHI.BR101.PT101.PV,1749824520000,1.224
CHI.BR101.PT101.PV,1749824580000,1.156
CHI.BR101.PT101.PV,1749824640000,1.164
CHI.BR101.PT101.PV,1749824700000,1.171
CHI.BR101.PT101.PV,1749824760000,1.183
CHI.BR101.PT101.PV,1749824820000,1.216
CHI.BR101.PT101.PV,1749824880000,1.203
CHI.BR101.PT101.PV,1749824940000,1.181
CHI.BR101.PT101.PV,1749825000000,1.167
CHI.BR101.PT101.PV,1749825060000,1.241
CHI.BR101.PT101.PV,1749825120000,1.184
CHI.BR101.PT101.PV,1749825180000,1.185
CHI.BR101.PT101.PV,1749825240000,1.227
CHI.BR101.PT101.PV,1749825300000,1.222
CHI.BR101.PT101.PV,1749825360000,1.214
CHI.BR101.PT101.PV,1749825420000,1.219
CHI.BR101.PT101.PV,1749825480000,1.211
CHI.BR101.PT101.PV,1749825540000,1.169
CHI.BR101.PT101.PV,1749825600000,1.175
CHI.BR101.PT101.PV,1749825660000,1.206
CHI.BR101.PT101.PV,1749825720000,1.172
CHI.BR101.PT101.PV,1749825780000,1.247
CHI.BR101.PT101.PV,1749825840000,1.18
CHI.BR101.PT101.PV,1749825900000,1.179
CHI.BR101.PT101.PV,1749825960000,1.171
CHI.BR101.PT101.PV,1749826020000,1.22
CHI.BR101.PT101.PV,1749826080000,1.182
CHI.BR101.PT101.PV,1749826140000,1.185
CHI.BR101.PT101.PV,1749826200000,1.243
CHI.BR101.PT101.PV,1749826260000,1.23
CHI.BR101.PT101.PV,1749826320000,1.177
CHI.BR101.PT101.PV,1749826380000,1.162
CHI.BR101.PT101.PV,1749826440000,1.218
CHI.BR101.PT101.PV,1749826500000,1.188
CHI.BR101.PT101.PV,1749826560000,1.248
CHI.BR101.PT101.PV,1749826620000,1.232
CHI.BR101.PT101.PV,1749826680000,1.245
CHI.BR101.PT101.PV,1749826740000,1.23
CHI.BR101.PT101.PV,1749826800000,1.179
CHI.BR101.PT101.PV,1749826860000,1.179
CHI.BR101.PT101.PV,1749826920000,1.221
CHI.BR101.PT101.PV,1749826980000,1.185
CHI.BR101.PT101.PV,1749827040000,1.194
CHI.BR101.PT101.PV,1749827100000,1.176
CHI.BR101.PT101.PV,1749827160000,1.198
CHI.BR101.PT101.PV,1749827220000,1.17
CHI.BR101.PT101.PV,1749827280000,1.204
CHI.BR101.PT101.PV,1749827340000,1.243
CHI.BR101.PT101.PV,1749827400000,1.22
CHI.BR101.PT101.PV,1749827460000,1.164
CHI.BR101.PT101.PV,1749827520000,1.212
CHI.BR101.PT101.PV,1749827580000,1.209
CHI.BR101.PT101.PV,1749827640000,1.174
CHI.BR101.PT101.PV,1749827700000,1.217
CHI.BR101.PT101.PV,1749827760000,1.203
CHI.BR101.PT101.PV,1749827820000,1.214
CHI.BR101.PT101.PV,1749827880000,1.155
CHI.BR101.PT101.PV,1749827940000,1.191
CHI.BR101.PT101.PV,1749828000000,1.222
CHI.BR101.PT101.PV,1749828060000,1.16
CHI.BR101.PT101.PV,1749828120000,1.227
CHI.BR101.PT101.PV,1749828180000,1.151
CHI.BR101.PT101.PV,1749828240000,1.205
CHI.BR101.PT101.PV,1749828300000,1.243
CHI.BR101.DO101.PV,1749817500000,49.255
CHI.BR101.DO101.PV,1749817560000,53.48
CHI.BR101.DO101.PV,1749817620000,53.027
CHI.BR101.DO101.PV,1749817680000,49.82
CHI.BR101.DO101.PV,1749817740000,47.596
CHI.BR101.DO101.PV,1749817800000,53.711
CHI.BR101.DO101.PV,1749817860000,48.569
CHI.BR101.DO101.PV,1749817920000,51.167
CHI.BR101.DO101.PV,1749817980000,53.263
CHI.BR101.DO101.PV,1749818040000,46.716
CHI.BR101.DO101.PV,1749818100000,50.593
CHI.BR101.DO101.PV,1749818160000,50.281
CHI.BR101.DO101.PV,1749818220000,51.785
CHI.BR101.DO101.PV,1749818280000,53.493
CHI.BR101.DO101.PV,1749818340000,53.306
CHI.BR101.DO101.PV,1749818400000,47.401
CHI.BR101.DO101.PV,1749818460000,53.058
CHI.BR101.DO101.PV,1749818520000,47.406
CHI.BR101.DO101.PV,1749818580000,53.357
CHI.BR101.DO101.PV,1749818640000,53.977
CHI.BR101.DO101.PV,1749818700000,49.176
CHI.BR101.DO101.PV,1749818760000,49.963
CHI.BR101.DO101.PV,1749818820000,53.493
CHI.BR101.DO101.PV,1749818880000,53.697
CHI.BR101.DO101.PV,1749818940000,53.408
CHI.BR101.DO101.PV,1749819000000,53.014
CHI.BR101.DO101.PV,1749819060000,46.074
CHI.BR101.DO101.PV,1749819120000,50.544
CHI.BR101.DO101.PV,1749819180000,46.858
CHI.BR101.DO101.PV,1749819240000,53.864
CHI.BR101.DO101.PV,1749819300000,48.276
CHI.BR101.DO101.PV,1749819360000,53.913
CHI.BR101.DO101.PV,1749819420000,50.346
CHI.BR101.DO101.PV,1749819480000,49.951
CHI.BR101.DO101.PV,1749819540000,53.508
CHI.BR101.DO101.PV,1749819600000,52.808
CHI.BR101.DO101.PV,1749819660000,49.744
CHI.BR101.DO101.PV,1749819720000,47.542
CHI.BR101.DO101.PV,1749819780000,46.901
CHI.BR101.DO101.PV,1749819840000,47.3
CHI.BR101.DO101.PV,1749819900000,49.671
CHI.BR101.DO101.PV,1749819960000,48.058
CHI.BR101.DO101.PV,1749820020000,47.49
CHI.BR101.DO101.PV,1749820080000,51.893
CHI.BR101.DO101.PV,1749820140000,52.326
CHI.BR101.DO101.PV,1749820200000,50.542
CHI.BR101.DO101.PV,1749820260000,52.058
CHI.BR101.DO101.PV,1749820320000,47.404
CHI.BR101.DO101.PV,1749820380000,52.849
